,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6009389671361502,0.4117647058823529,0.6046511627906976,0.5561224489795918,0.5471698113207547,0.40524781341107874,0.5173745173745173,0.5491071428571429,0.35968379446640314,0.32142857142857145,0.5348837209302325,0.5870967741935483,0.5133333333333333,0.5053191489361702,0.518918918918919,0.5170068027210885,0.5878787878787879,0.5217391304347826,0.5233160621761658,0.6229508196721312,0.6484848484848484,0.4269005847953216,0.6124401913875598,0.4010416666666667,0.5642201834862385,0.553763440860215,0.5185185185185185,0.5401069518716578,0.5224010767110128
Baseline 2: pre-trained model,0.5814977973568282,0.5191256830601093,0.6009389671361502,0.48128342245989303,0.6453488372093024,0.5816326530612245,0.5220125786163522,0.4227405247813411,0.5019305019305019,0.5491071428571429,0.45849802371541504,0.5436507936507936,0.5465116279069767,0.49032258064516127,0.5466666666666666,0.5425531914893617,0.5405405405405406,0.5170068027210885,0.7393939393939394,0.7336956521739131,0.7409326424870466,0.7213114754098361,0.7696969696969697,0.8187134502923976,0.7177033492822966,0.703125,0.7981651376146789,0.7258064516129032,0.5079365079365079,0.5775401069518716,0.604846300621907
M-EMG,0.5726872246696035,0.5136612021857924,0.6197183098591549,0.4385026737967914,0.5232558139534884,0.5663265306122449,0.550314465408805,0.4402332361516035,0.5984555984555985,0.6785714285714286,0.45849802371541504,0.5555555555555556,0.5406976744186046,0.4838709677419355,0.6333333333333333,0.5053191489361702,0.5405405405405406,0.5170068027210885,0.6545454545454545,0.7228260869565217,0.689119170984456,0.7978142076502732,0.6727272727272727,0.8011695906432749,0.784688995215311,0.765625,0.7431192660550459,0.6881720430107527,0.3386243386243386,0.6417112299465241,0.6012230395662126
