,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5066666666666667,0.45901639344262296,0.5211267605633803,0.6129032258064516,0.19298245614035087,0.5846153846153846,0.3490566037735849,0.4298245614035088,0.6046511627906976,0.40540540540540543,0.3333333333333333,0.35714285714285715,0.38596491228070173,0.49019607843137253,0.56,0.1774193548387097,0.18032786885245902,0.46938775510204084,0.5818181818181818,0.36065573770491804,0.5625,0.5737704918032787,0.38181818181818183,0.47368421052631576,0.4714285714285714,0.15625,0.3835616438356164,0.14516129032258066,0.4444444444444444,0.1935483870967742,0.4116220640462797
Baseline 2: pre-trained model,0.5733333333333334,0.47540983606557374,0.4507042253521127,0.532258064516129,0.6491228070175439,0.6153846153846154,0.7924528301886793,0.42105263157894735,0.627906976744186,0.4864864864864865,0.7023809523809523,0.36904761904761907,0.543859649122807,0.6666666666666666,0.82,0.5161290322580645,0.45901639344262296,0.5918367346938775,0.7636363636363637,0.6557377049180327,0.5625,0.6557377049180327,0.5818181818181818,0.6842105263157895,0.6285714285714286,0.734375,0.6575342465753424,0.5967741935483871,0.5079365079365079,0.8709677419354839,0.6064282818151256
M-EMG,0.5066666666666667,0.4426229508196721,0.5211267605633803,0.3548387096774194,0.543859649122807,0.5846153846153846,0.7924528301886793,0.40350877192982454,0.3953488372093023,0.43243243243243246,0.4880952380952381,0.21428571428571427,0.5263157894736842,0.6078431372549019,0.72,0.7258064516129032,0.4918032786885246,0.7551020408163265,0.6545454545454545,0.6557377049180327,0.71875,0.7049180327868853,0.4909090909090909,0.42105263157894735,0.7,0.515625,0.5616438356164384,0.41935483870967744,0.42857142857142855,0.7903225806451613,0.5522718413911325
