,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6666666666666666,0.5561497326203209,0.6802325581395349,0.6479591836734694,0.44025157232704404,0.5451895043731778,0.5096525096525096,0.5491071428571429,0.5573122529644269,0.3333333333333333,0.46511627906976744,0.6838709677419355,0.5333333333333333,0.5691489361702128,0.4918918918918919,0.5170068027210885,0.6,0.5380434782608695,0.41450777202072536,0.6065573770491803,0.5151515151515151,0.6198830409356725,0.5741626794258373,0.4635416666666667,0.6513761467889908,0.489247311827957,0.43386243386243384,0.5294117647058824,0.5427530444882842
Baseline 2: pre-trained model,0.6343612334801763,0.47540983606557374,0.6103286384976526,0.5454545454545454,0.6569767441860465,0.6224489795918368,0.6352201257861635,0.5276967930029155,0.6525096525096525,0.6651785714285714,0.7312252964426877,0.5793650793650794,0.5872093023255814,0.7290322580645161,0.7133333333333334,0.6382978723404256,0.518918918918919,0.6802721088435374,0.7393939393939394,0.7771739130434783,0.7150259067357513,0.7486338797814208,0.7393939393939394,0.8596491228070176,0.7559808612440191,0.7760416666666666,0.7247706422018348,0.7741935483870968,0.5238095238095238,0.6417112299465241,0.665967248768281
M-EMG,0.5814977973568282,0.5628415300546448,0.596244131455399,0.47593582887700536,0.6511627906976745,0.6428571428571429,0.60062893081761,0.4752186588921283,0.5984555984555985,0.7008928571428571,0.691699604743083,0.6468253968253969,0.7965116279069767,0.7483870967741936,0.64,0.7872340425531915,0.6918918918918919,0.5578231292517006,0.6363636363636364,0.7282608695652174,0.7409326424870466,0.8797814207650273,0.6666666666666666,0.8362573099415205,0.8325358851674641,0.75,0.7431192660550459,0.7741935483870968,0.43915343915343913,0.6737967914438503,0.6715723177516445
