,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.6968085106382979,0.47019867549668876,0.5852272727272727,0.6168831168831169,0.6028368794326241,0.691358024691358,0.7110266159695817,0.4225352112676056,0.386046511627907,0.40540540540540543,0.3492822966507177,0.36538461538461536,0.5211267605633803,0.3858267716535433,0.5564516129032258,0.36129032258064514,0.32679738562091504,0.48760330578512395,0.18382352941176472,0.27631578947368424,0.16981132075471697,0.47019867549668876,0.18382352941176472,0.3971631205673759,0.3063583815028902,0.1518987341772152,0.2596685082872928,0.17647058823529413,0.33974358974358976,0.0967741935483871,0.3984713085297563
Baseline 2: pre-trained model,0.776595744680851,0.5695364238410596,0.32386363636363635,0.2662337662337662,0.6170212765957447,0.5,0.7718631178707225,0.4084507042253521,0.6651162790697674,0.5081081081081081,0.861244019138756,0.39903846153846156,0.5352112676056338,0.6062992125984252,0.8064516129032258,0.5032258064516129,0.5947712418300654,0.5371900826446281,0.7279411764705882,0.6447368421052632,0.5974842767295597,0.7284768211920529,0.6544117647058824,0.8156028368794326,0.7167630057803468,0.689873417721519,0.6961325966850829,0.6470588235294118,0.48717948717948717,0.8193548387096774,0.6158412216462706
M-EMG,0.5212765957446809,0.4370860927152318,0.5113636363636364,0.5584415584415584,0.48226950354609927,0.6049382716049383,0.8935361216730038,0.397887323943662,0.4046511627906977,0.42162162162162165,0.6411483253588517,0.4807692307692308,0.4014084507042254,0.5984251968503937,0.7016129032258065,0.4838709677419355,0.5032679738562091,0.512396694214876,0.5955882352941176,0.6513157894736842,0.6289308176100629,0.7218543046357616,0.5882352941176471,0.5531914893617021,0.6763005780346821,0.5949367088607594,0.6685082872928176,0.45751633986928103,0.5,0.6451612903225806,0.5612503588679919
