,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6666666666666666,0.5561497326203209,0.6802325581395349,0.6479591836734694,0.44025157232704404,0.5451895043731778,0.5096525096525096,0.5491071428571429,0.5573122529644269,0.3333333333333333,0.46511627906976744,0.6838709677419355,0.5333333333333333,0.5691489361702128,0.4918918918918919,0.5170068027210885,0.6,0.5380434782608695,0.41450777202072536,0.6065573770491803,0.5151515151515151,0.6198830409356725,0.5741626794258373,0.4635416666666667,0.6513761467889908,0.489247311827957,0.43386243386243384,0.5294117647058824,0.5427530444882842
Baseline 2: pre-trained model,0.6299559471365639,0.5191256830601093,0.6384976525821596,0.47593582887700536,0.627906976744186,0.6122448979591837,0.6415094339622641,0.577259475218659,0.694980694980695,0.6607142857142857,0.7193675889328063,0.5833333333333334,0.5988372093023255,0.7935483870967742,0.6866666666666666,0.6861702127659575,0.4918918918918919,0.6870748299319728,0.7636363636363637,0.6630434782608695,0.7150259067357513,0.7377049180327869,0.7393939393939394,0.8187134502923976,0.7416267942583732,0.796875,0.7247706422018348,0.8172043010752689,0.6455026455026455,0.6310160427807486,0.6706511492775941
M-EMG,0.5814977973568282,0.4644808743169399,0.6807511737089202,0.45454545454545453,0.4941860465116279,0.5816326530612245,0.5817610062893082,0.478134110787172,0.5482625482625483,0.5491071428571429,0.5889328063241107,0.30158730158730157,0.27906976744186046,0.6709677419354839,0.56,0.5425531914893617,0.6378378378378379,0.5170068027210885,0.6787878787878788,0.6032608695652174,0.7357512953367875,0.7759562841530054,0.37575757575757573,0.695906432748538,0.7607655502392344,0.6510416666666666,0.6146788990825688,0.553763440860215,0.43915343915343913,0.6149732620320856,0.567070361713914
