,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6619718309859155,0.49732620320855614,0.627906976744186,0.5612244897959183,0.5188679245283019,0.42857142857142855,0.5019305019305019,0.5446428571428571,0.5098814229249012,0.3492063492063492,0.5523255813953488,0.49032258064516127,0.5133333333333333,0.5053191489361702,0.5405405405405406,0.5170068027210885,0.6787878787878788,0.5543478260869565,0.5233160621761658,0.644808743169399,0.5454545454545454,0.5672514619883041,0.5406698564593302,0.5833333333333334,0.7064220183486238,0.6559139784946236,0.4708994708994709,0.5721925133689839,0.5488133047198371
Baseline 2: pre-trained model,0.5814977973568282,0.5191256830601093,0.6009389671361502,0.5294117647058824,0.7151162790697675,0.6275510204081632,0.5440251572327044,0.4227405247813411,0.528957528957529,0.5491071428571429,0.4901185770750988,0.5238095238095238,0.5406976744186046,0.4967741935483871,0.5133333333333333,0.5053191489361702,0.5405405405405406,0.5170068027210885,0.7212121212121212,0.7119565217391305,0.7253886010362695,0.6830601092896175,0.7272727272727273,0.631578947368421,0.722488038277512,0.7083333333333334,0.7844036697247706,0.7795698924731183,0.5343915343915344,0.6256684491978609,0.6033798535088261
M-EMG,0.5814977973568282,0.5081967213114754,0.6197183098591549,0.49732620320855614,0.5872093023255814,0.5663265306122449,0.5628930817610063,0.4402332361516035,0.5598455598455598,0.6830357142857143,0.5454545454545454,0.6706349206349206,0.6511627906976745,0.5806451612903226,0.6866666666666666,0.5372340425531915,0.5621621621621622,0.5170068027210885,0.7333333333333333,0.7445652173913043,0.7461139896373057,0.726775956284153,0.7212121212121212,0.7894736842105263,0.7655502392344498,0.8125,0.7568807339449541,0.7795698924731183,0.3862433862433862,0.6737967914438503,0.6331088298102265
