,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
Baseline 1: pre-trained model,0.7073903002309468,0.7057619186896753,0.6948051948051948,0.6865917192212777,0.7253564786112833,0.666098323387326,0.6471631205673759,0.746399377189568,0.6201816842622145,0.7296442687747036,0.563071686875133,0.8696081659532433,0.8277296360485269,0.7621288921071687,0.8118811881188119,0.7891583452211127,0.8908024917552217,0.8313099041533546,0.745819397993311,0.8394698085419735,0.7774212368728122,0.8134697920105646,0.7815227204333434,0.9041865692610284,0.8318537859007833,0.7177199504337051,0.599889165973954,0.5383125864453665,0.6755348326933626,0.7413890531907705
