,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.6299559471365639,0.5300546448087432,0.6244131455399061,0.5133689839572193,0.7209302325581395,0.6020408163265306,0.6383647798742138,0.5568513119533528,0.5714285714285714,0.6696428571428571,0.6521739130434783,0.5873015873015873,0.4883720930232558,0.6709677419354839,0.64,0.5691489361702128,0.4864864864864865,0.6870748299319728,0.7212121212121212,0.5978260869565217,0.7409326424870466,0.907103825136612,0.7333333333333333,0.7543859649122807,0.7416267942583732,0.7447916666666666,0.6697247706422018,0.7795698924731183,0.6613756613756614,0.6577540106951871,0.65160712162559
Baseline 2: pre-trained model,0.6960352422907489,0.44808743169398907,0.6056338028169014,0.5668449197860963,0.6918604651162791,0.49489795918367346,0.6792452830188679,0.521865889212828,0.6563706563706564,0.6651785714285714,0.6996047430830039,0.5476190476190477,0.4941860465116279,0.6903225806451613,0.6933333333333334,0.601063829787234,0.4918918918918919,0.5986394557823129,0.7454545454545455,0.6739130434782609,0.7512953367875648,0.8469945355191257,0.7575757575757576,0.7777777777777778,0.722488038277512,0.7447916666666666,0.7201834862385321,0.7526881720430108,0.7936507936507936,0.6417112299465241,0.6590401844329433
M-EMG,0.6651982378854625,0.5573770491803278,0.704225352112676,0.5721925133689839,0.7093023255813954,0.6326530612244898,0.32075471698113206,0.521865889212828,0.6833976833976834,0.6517857142857143,0.6758893280632411,0.5793650793650794,0.5581395348837209,0.7032258064516129,0.62,0.48404255319148937,0.7567567567567568,0.7346938775510204,0.7272727272727273,0.5706521739130435,0.7512953367875648,0.7377049180327869,0.5696969696969697,0.6842105263157895,0.7272727272727273,0.796875,0.7155963302752294,0.7634408602150538,0.5185185185185185,0.7005347593582888,0.6464645442384104
