,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5066079295154186,0.5081967213114754,0.6197183098591549,0.6042780748663101,0.6918604651162791,0.5204081632653061,0.5345911949685535,0.4198250728862974,0.5057915057915058,0.5401785714285714,0.549407114624506,0.39285714285714285,0.5232558139534884,0.6387096774193548,0.56,0.5106382978723404,0.5675675675675675,0.5170068027210885,0.7393939393939394,0.5271739130434783,0.7461139896373057,0.7103825136612022,0.593939393939394,0.6842105263157895,0.6411483253588517,0.6354166666666666,0.6605504587155964,0.6344086021505376,0.49206349206349204,0.5294117647058824,0.5768370670558832
Baseline 2: pre-trained model,0.5859030837004405,0.5355191256830601,0.676056338028169,0.5240641711229946,0.7093023255813954,0.5510204081632653,0.5754716981132075,0.46647230320699706,0.61003861003861,0.5491071428571429,0.6126482213438735,0.48412698412698413,0.5581395348837209,0.6645161290322581,0.5466666666666666,0.5106382978723404,0.5945945945945946,0.5170068027210885,0.7454545454545455,0.7065217391304348,0.7409326424870466,0.7595628415300546,0.7696969696969697,0.8245614035087719,0.7081339712918661,0.7291666666666666,0.7293577981651376,0.7365591397849462,0.4656084656084656,0.6310160427807486,0.6272621554614155
M-EMG,0.5814977973568282,0.453551912568306,0.6103286384976526,0.42780748663101603,0.6802325581395349,0.5612244897959183,0.27672955974842767,0.3673469387755102,0.2471042471042471,0.5491071428571429,0.5533596837944664,0.34523809523809523,0.2616279069767442,0.3161290322580645,0.29333333333333333,0.5425531914893617,0.33513513513513515,0.5170068027210885,0.7212121212121212,0.6467391304347826,0.7098445595854922,0.7103825136612022,0.5515151515151515,0.6198830409356725,0.7272727272727273,0.609375,0.6376146788990825,0.6182795698924731,0.4708994708994709,0.6310160427807486,0.5191115986503266
