,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.4845814977973568,0.5081967213114754,0.6244131455399061,0.5935828877005348,0.6918604651162791,0.5306122448979592,0.4968553459119497,0.4227405247813411,0.5019305019305019,0.5401785714285714,0.5138339920948617,0.38492063492063494,0.5348837209302325,0.632258064516129,0.56,0.5159574468085106,0.572972972972973,0.5170068027210885,0.7454545454545455,0.5271739130434783,0.7357512953367875,0.7103825136612022,0.593939393939394,0.672514619883041,0.645933014354067,0.6354166666666666,0.6697247706422018,0.6290322580645161,0.5185185185185185,0.5294117647058824,0.574667960521687
Baseline 2: pre-trained model,0.5859030837004405,0.5245901639344263,0.6572769953051644,0.5240641711229946,0.7034883720930233,0.5510204081632653,0.5691823899371069,0.49854227405247814,0.6061776061776062,0.5580357142857143,0.6007905138339921,0.5,0.563953488372093,0.6709677419354839,0.54,0.5106382978723404,0.6,0.5170068027210885,0.7515151515151515,0.7010869565217391,0.7461139896373057,0.7704918032786885,0.7696969696969697,0.8596491228070176,0.7129186602870813,0.75,0.7568807339449541,0.7419354838709677,0.4603174603174603,0.6363636363636364,0.631286933058273
M-EMG,0.5859030837004405,0.45901639344262296,0.6103286384976526,0.40641711229946526,0.6744186046511628,0.5612244897959183,0.23270440251572327,0.3673469387755102,0.2471042471042471,0.5491071428571429,0.5849802371541502,0.3373015873015873,0.2616279069767442,0.3225806451612903,0.2866666666666667,0.5478723404255319,0.34594594594594597,0.5170068027210885,0.7151515151515152,0.6467391304347826,0.7046632124352331,0.7103825136612022,0.5393939393939394,0.6432748538011696,0.7129186602870813,0.6145833333333334,0.6605504587155964,0.6344086021505376,0.47619047619047616,0.5935828877005348,0.5183130923082765
