,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.6299559471365639,0.5300546448087432,0.6244131455399061,0.5133689839572193,0.7209302325581395,0.6020408163265306,0.6383647798742138,0.5597667638483965,0.6138996138996139,0.6696428571428571,0.6521739130434783,0.5873015873015873,0.4883720930232558,0.6709677419354839,0.64,0.5691489361702128,0.4864864864864865,0.6870748299319728,0.7212121212121212,0.5978260869565217,0.7409326424870466,0.907103825136612,0.7333333333333333,0.7543859649122807,0.7416267942583732,0.7447916666666666,0.6697247706422018,0.7795698924731183,0.6613756613756614,0.6577540106951871,0.6531200047711263
Baseline 2: pre-trained model,0.7180616740088106,0.6229508196721312,0.5915492957746479,0.5454545454545454,0.6976744186046512,0.5,0.5534591194968553,0.5160349854227405,0.6911196911196911,0.6473214285714286,0.6679841897233202,0.5595238095238095,0.4883720930232558,0.6709677419354839,0.6933333333333334,0.5957446808510638,0.4918918918918919,0.42857142857142855,0.7575757575757576,0.6739130434782609,0.7512953367875648,0.8306010928961749,0.7636363636363637,0.7368421052631579,0.7607655502392344,0.734375,0.7385321100917431,0.7365591397849462,0.7037037037037037,0.6363636363636364,0.6501392662266544
M-EMG,0.6607929515418502,0.5573770491803278,0.6807511737089202,0.5454545454545454,0.7151162790697675,0.6326530612244898,0.5817610062893082,0.5276967930029155,0.6756756756756757,0.7008928571428571,0.6719367588932806,0.5873015873015873,0.5523255813953488,0.6838709677419355,0.6266666666666667,0.5425531914893617,0.7351351351351352,0.7346938775510204,0.6484848484848484,0.5869565217391305,0.7668393782383419,0.7868852459016393,0.6,0.7192982456140351,0.7607655502392344,0.7916666666666666,0.7018348623853211,0.6612903225806451,0.5714285714285714,0.679144385026738,0.6562416585590056
