,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6103286384976526,0.5401069518716578,0.6744186046511628,0.6224489795918368,0.5880503144654088,0.40524781341107874,0.33976833976833976,0.5491071428571429,0.4426877470355731,0.30158730158730157,0.5232558139534884,0.3870967741935484,0.5133333333333333,0.5053191489361702,0.3675675675675676,0.5170068027210885,0.7515151515151515,0.6467391304347826,0.6373056994818653,0.6994535519125683,0.7333333333333333,0.631578947368421,0.6363636363636364,0.5677083333333334,0.6926605504587156,0.5806451612903226,0.5555555555555556,0.6417112299465241,0.55875083452845
Baseline 2: pre-trained model,0.5814977973568282,0.5191256830601093,0.6197183098591549,0.6203208556149733,0.6976744186046512,0.6224489795918368,0.5754716981132075,0.4227405247813411,0.5984555984555985,0.5491071428571429,0.6284584980237155,0.5079365079365079,0.5406976744186046,0.6645161290322581,0.5133333333333333,0.5212765957446809,0.5405405405405406,0.5170068027210885,0.7636363636363637,0.7228260869565217,0.7409326424870466,0.7377049180327869,0.696969696969697,0.8187134502923976,0.7129186602870813,0.796875,0.6880733944954128,0.7311827956989247,0.5767195767195767,0.6524064171122995,0.629309536424456
M-EMG,0.5859030837004405,0.5191256830601093,0.6338028169014085,0.40641711229946526,0.6686046511627907,0.5561224489795918,0.3333333333333333,0.3965014577259475,0.30115830115830117,0.5491071428571429,0.6007905138339921,0.3611111111111111,0.2616279069767442,0.32903225806451614,0.29333333333333333,0.5638297872340425,0.32972972972972975,0.5170068027210885,0.696969696969697,0.6630434782608695,0.7046632124352331,0.7158469945355191,0.5333333333333333,0.6432748538011696,0.7320574162679426,0.625,0.6422018348623854,0.6290322580645161,0.47619047619047616,0.6310160427807486,0.5299722357228327
