,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5066666666666667,0.45901639344262296,0.5211267605633803,0.6129032258064516,0.19298245614035087,0.5846153846153846,0.3490566037735849,0.4298245614035088,0.6046511627906976,0.40540540540540543,0.3333333333333333,0.35714285714285715,0.38596491228070173,0.49019607843137253,0.56,0.1774193548387097,0.18032786885245902,0.46938775510204084,0.5818181818181818,0.36065573770491804,0.5625,0.5737704918032787,0.38181818181818183,0.47368421052631576,0.4714285714285714,0.15625,0.3835616438356164,0.14516129032258066,0.4444444444444444,0.1935483870967742,0.4116220640462797
Baseline 2: pre-trained model,0.6,0.47540983606557374,0.4647887323943662,0.5,0.5263157894736842,0.676923076923077,0.7924528301886793,0.41228070175438597,0.6162790697674418,0.527027027027027,0.6785714285714286,0.35714285714285715,0.543859649122807,0.6470588235294118,0.8,0.5,0.45901639344262296,0.6122448979591837,0.7272727272727273,0.6557377049180327,0.578125,0.6557377049180327,0.5818181818181818,0.6842105263157895,0.6857142857142857,0.65625,0.6575342465753424,0.6290322580645161,0.4603174603174603,0.8548387096774194,0.6005319972984778
M-EMG,0.5066666666666667,0.4426229508196721,0.5070422535211268,0.5161290322580645,0.47368421052631576,0.5846153846153846,0.8962264150943396,0.40350877192982454,0.4186046511627907,0.40540540540540543,0.44047619047619047,0.38095238095238093,0.40350877192982454,0.6274509803921569,0.58,0.532258064516129,0.4918032786885246,0.4897959183673469,0.6727272727272727,0.6557377049180327,0.5625,0.5245901639344263,0.4909090909090909,0.24561403508771928,0.6285714285714286,0.59375,0.5342465753424658,0.5,0.49206349206349204,0.6129032258064516,0.5204788105560841
