,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6431924882629108,0.5401069518716578,0.6627906976744186,0.5510204081632653,0.5723270440251572,0.43440233236151604,0.6293436293436293,0.5580357142857143,0.6324110671936759,0.4642857142857143,0.5988372093023255,0.6451612903225806,0.6666666666666666,0.5478723404255319,0.6810810810810811,0.5170068027210885,0.5575757575757576,0.42934782608695654,0.7046632124352331,0.5628415300546448,0.48484848484848486,0.47368421052631576,0.645933014354067,0.6979166666666666,0.6422018348623854,0.6075268817204301,0.4444444444444444,0.5721925133689839,0.575611376511608
Baseline 2: pre-trained model,0.6519823788546255,0.5300546448087432,0.7089201877934272,0.5989304812834224,0.6976744186046512,0.6224489795918368,0.6289308176100629,0.5860058309037901,0.7181467181467182,0.65625,0.7154150197628458,0.5753968253968254,0.6744186046511628,0.6580645161290323,0.72,0.48404255319148937,0.6648648648648648,0.54421768707483,0.7757575757575758,0.7228260869565217,0.7046632124352331,0.8579234972677595,0.7393939393939394,0.8538011695906432,0.7559808612440191,0.8697916666666666,0.7935779816513762,0.7795698924731183,0.6190476190476191,0.6470588235294118,0.6851718951560739
M-EMG,0.6211453744493393,0.4972677595628415,0.6103286384976526,0.5026737967914439,0.6976744186046512,0.6530612244897959,0.6257861635220126,0.5247813411078717,0.5907335907335908,0.6919642857142857,0.7509881422924901,0.6468253968253969,0.5872093023255814,0.7096774193548387,0.7333333333333333,0.7659574468085106,0.7135135135135136,0.7074829931972789,0.6848484848484848,0.6304347826086957,0.6683937823834197,0.8579234972677595,0.5333333333333333,0.783625730994152,0.8181818181818182,0.796875,0.7568807339449541,0.8225806451612904,0.5343915343915344,0.7112299465240641,0.6743034476921311
