,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.46255506607929514,0.4808743169398907,0.6244131455399061,0.49732620320855614,0.5116279069767442,0.5510204081632653,0.2358490566037736,0.5422740524781341,0.4092664092664093,0.5357142857142857,0.525691699604743,0.32142857142857145,0.4069767441860465,0.6387096774193548,0.44,0.4148936170212766,0.32432432432432434,0.6258503401360545,0.6787878787878788,0.5815217391304348,0.37305699481865284,0.6174863387978142,0.5272727272727272,0.52046783625731,0.6602870813397129,0.578125,0.6422018348623854,0.4946236559139785,0.544973544973545,0.5454545454545454,0.5104351667566538
Baseline 2: pre-trained model,0.5814977973568282,0.5355191256830601,0.6009389671361502,0.5026737967914439,0.5232558139534884,0.5561224489795918,0.5849056603773585,0.4227405247813411,0.5328185328185329,0.5491071428571429,0.391304347826087,0.45634920634920634,0.5581395348837209,0.49032258064516127,0.62,0.5372340425531915,0.5405405405405406,0.5170068027210885,0.7393939393939394,0.7119565217391305,0.7512953367875648,0.73224043715847,0.6121212121212121,0.672514619883041,0.7416267942583732,0.6822916666666666,0.6743119266055045,0.6666666666666666,0.4656084656084656,0.6737967914438503,0.5874767081528939
M-EMG,0.5770925110132159,0.4918032786885246,0.6197183098591549,0.48128342245989303,0.6046511627906976,0.576530612244898,0.5880503144654088,0.47230320699708456,0.5637065637065637,0.6741071428571429,0.5731225296442688,0.6865079365079365,0.8081395348837209,0.8064516129032258,0.68,0.5851063829787234,0.6270270270270271,0.5170068027210885,0.7212121212121212,0.7336956521739131,0.7357512953367875,0.7431693989071039,0.7393939393939394,0.8011695906432749,0.8038277511961722,0.765625,0.7798165137614679,0.7258064516129032,0.4708994708994709,0.6577540106951871,0.6536909849193638
