,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.28,0.383008356545961,0.26865671641791045,0.32591623036649214,0.2867647058823529,0.25745257452574527,0.4654178674351585,0.4416195856873823,0.4075382803297998,0.4216061185468451,0.3466666666666667,0.3037383177570093,0.5777414075286416,0.737649063032368,0.5168690958164642,0.6122448979591837,0.8275862068965517,0.75,0.28856382978723405,0.24544179523141654,0.6277777777777778,0.6328125,0.6366237482117311,0.514745308310992,0.595,0.5505350772889417,0.6574074074074074,0.6723910171730515,0.47774869109947643,0.48653528426491593
Baseline 2: pre-trained model,0.31444444444444447,0.5919220055710307,0.6554726368159204,0.22905759162303665,0.5117647058823529,0.3915989159891599,0.6318443804034583,0.391713747645951,0.5889281507656066,0.5296367112810707,0.521025641025641,0.6448598130841121,0.7986906710310966,0.7223168654173765,0.5964912280701754,0.7020408163265306,0.5,0.5303030303030303,0.7087765957446809,0.48106591865357645,0.6388888888888888,0.7109375,0.7911301859799714,0.7158176943699732,0.52,0.5422116527942925,0.49603174603174605,0.5046235138705416,0.7513089005235603,0.5763070328461112
M-EMG,0.4677777777777778,0.5807799442896936,0.5708955223880597,0.40445026178010474,0.5720588235294117,0.524390243902439,0.6159942363112392,0.4209039548022599,0.5630153121319199,0.5420650095602294,0.5487179487179488,0.67601246105919,0.690671031096563,0.666098807495741,0.6585695006747638,0.6802721088435374,0.6396551724137931,0.7227272727272728,0.6582446808510638,0.6718092566619915,0.7083333333333334,0.6984375,0.6738197424892703,0.5536193029490617,0.6325,0.5624256837098692,0.5211640211640212,0.4663143989431968,0.47774869109947643,0.592050758644939
