,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6666666666666666,0.5561497326203209,0.6802325581395349,0.6479591836734694,0.44025157232704404,0.5451895043731778,0.5096525096525096,0.5491071428571429,0.5573122529644269,0.3333333333333333,0.46511627906976744,0.6838709677419355,0.5333333333333333,0.5691489361702128,0.4918918918918919,0.5170068027210885,0.6,0.5380434782608695,0.41450777202072536,0.6065573770491803,0.5151515151515151,0.6198830409356725,0.5741626794258373,0.4635416666666667,0.6513761467889908,0.489247311827957,0.43386243386243384,0.5294117647058824,0.5427530444882842
Baseline 2: pre-trained model,0.6255506607929515,0.48633879781420764,0.6244131455399061,0.5508021390374331,0.627906976744186,0.6224489795918368,0.6477987421383647,0.5393586005830904,0.7027027027027027,0.6741071428571429,0.7154150197628458,0.5912698412698413,0.6686046511627907,0.7161290322580646,0.76,0.6436170212765957,0.5027027027027027,0.6802721088435374,0.7393939393939394,0.6956521739130435,0.7202072538860104,0.8142076502732241,0.7333333333333333,0.8245614035087719,0.722488038277512,0.8177083333333334,0.7477064220183486,0.7795698924731183,0.6772486772486772,0.6203208556149733,0.6757278746117497
M-EMG,0.5814977973568282,0.5136612021857924,0.6431924882629108,0.5080213903743316,0.627906976744186,0.5663265306122449,0.5534591194968553,0.521865889212828,0.4980694980694981,0.5491071428571429,0.5296442687747036,0.4007936507936508,0.6046511627906976,0.6838709677419355,0.6133333333333333,0.5159574468085106,0.6324324324324324,0.5170068027210885,0.6606060606060606,0.6467391304347826,0.7305699481865285,0.8087431693989071,0.4484848484848485,0.7602339181286549,0.7607655502392344,0.8072916666666666,0.6651376146788991,0.6182795698924731,0.4021164021164021,0.6149732620320856,0.599491308047817
