,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
Baseline 1: pre-trained model,0.5688888888888889,0.4376391982182628,0.572139303482587,0.5162303664921466,0.44405182567726736,0.5124593716143012,0.514121037463977,0.38206480783722685,0.5485391140433553,0.6429663608562691,0.4638752052545156,0.8603491271820449,0.819371727748691,0.6862210095497954,0.7022653721682848,0.661588683351469,0.7737931034482759,0.7406060606060606,0.825531914893617,0.75,0.7133333333333334,0.7625,0.7128146453089245,0.8017148981779206,0.66,0.6492395437262357,0.8613756613756614,0.4857444561774023,0.5618448637316562,0.642457582089937
