,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.6784140969162996,0.546448087431694,0.7089201877934272,0.4919786096256685,0.6802325581395349,0.5969387755102041,0.5314465408805031,0.4198250728862974,0.47104247104247104,0.5535714285714286,0.48616600790513836,0.5119047619047619,0.5406976744186046,0.5096774193548387,0.5133333333333333,0.5212765957446809,0.5459459459459459,0.5170068027210885,0.6666666666666666,0.6793478260869565,0.7461139896373057,0.7103825136612022,0.6484848484848484,0.7192982456140351,0.6602870813397129,0.6875,0.6926605504587156,0.7634408602150538,0.5873015873015873,0.6470588235294118,0.6011123121040474
Baseline 2: pre-trained model,0.6519823788546255,0.5245901639344263,0.647887323943662,0.5347593582887701,0.5930232558139535,0.576530612244898,0.5251572327044025,0.4227405247813411,0.4749034749034749,0.5491071428571429,0.6126482213438735,0.503968253968254,0.5406976744186046,0.632258064516129,0.5133333333333333,0.5053191489361702,0.6054054054054054,0.5170068027210885,0.7272727272727273,0.6847826086956522,0.7098445595854922,0.7103825136612022,0.6787878787878788,0.7719298245614035,0.6602870813397129,0.7552083333333334,0.7064220183486238,0.8010752688172043,0.6666666666666666,0.6363636363636364,0.614678049680103
M-EMG,0.6784140969162996,0.4972677595628415,0.6713615023474179,0.5240641711229946,0.627906976744186,0.5714285714285714,0.5314465408805031,0.4227405247813411,0.47876447876447875,0.5491071428571429,0.5691699604743083,0.5277777777777778,0.5406976744186046,0.6645161290322581,0.5133333333333333,0.5053191489361702,0.5405405405405406,0.5170068027210885,0.7151515151515152,0.6684782608695652,0.7098445595854922,0.7049180327868853,0.6666666666666666,0.7309941520467836,0.6507177033492823,0.7291666666666666,0.6880733944954128,0.7365591397849462,0.6402116402116402,0.6524064171122995,0.6074683760455671
