,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.6784140969162996,0.546448087431694,0.7089201877934272,0.4919786096256685,0.6802325581395349,0.5969387755102041,0.5314465408805031,0.4198250728862974,0.47104247104247104,0.5535714285714286,0.48616600790513836,0.5119047619047619,0.5406976744186046,0.5096774193548387,0.5133333333333333,0.5212765957446809,0.5459459459459459,0.5170068027210885,0.6666666666666666,0.6793478260869565,0.7461139896373057,0.7103825136612022,0.6484848484848484,0.7192982456140351,0.6602870813397129,0.6875,0.6926605504587156,0.7634408602150538,0.5873015873015873,0.6470588235294118,0.6011123121040474
Baseline 2: pre-trained model,0.6475770925110133,0.5300546448087432,0.6995305164319249,0.5347593582887701,0.6686046511627907,0.576530612244898,0.5283018867924528,0.4227405247813411,0.46332046332046334,0.5491071428571429,0.5138339920948617,0.5079365079365079,0.5406976744186046,0.5290322580645161,0.5133333333333333,0.5053191489361702,0.5513513513513514,0.5170068027210885,0.7272727272727273,0.6902173913043478,0.7098445595854922,0.7158469945355191,0.6848484848484848,0.7309941520467836,0.645933014354067,0.796875,0.6880733944954128,0.8279569892473119,0.708994708994709,0.6417112299465241,0.6122535536229118
M-EMG,0.6607929515418502,0.5027322404371585,0.6619718309859155,0.5401069518716578,0.6802325581395349,0.5663265306122449,0.5345911949685535,0.4227405247813411,0.4749034749034749,0.5491071428571429,0.5573122529644269,0.5595238095238095,0.5406976744186046,0.6645161290322581,0.5133333333333333,0.5053191489361702,0.5405405405405406,0.5170068027210885,0.7090909090909091,0.6793478260869565,0.7098445595854922,0.6994535519125683,0.6666666666666666,0.7602339181286549,0.6507177033492823,0.7239583333333334,0.7064220183486238,0.8387096774193549,0.6507936507936508,0.6524064171122995,0.6146466774798967
