,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5814977973568282,0.5191256830601093,0.6056338028169014,0.5454545454545454,0.6744186046511628,0.5561224489795918,0.6069182389937107,0.45481049562682213,0.47104247104247104,0.5714285714285714,0.541501976284585,0.3412698412698413,0.5348837209302325,0.7096774193548387,0.5133333333333333,0.574468085106383,0.4486486486486487,0.5170068027210885,0.6727272727272727,0.532608695652174,0.5906735751295337,0.6885245901639344,0.5393939393939394,0.4093567251461988,0.6172248803827751,0.6666666666666666,0.6055045871559633,0.3655913978494624,0.5714285714285714,0.43315508021390375,0.5486699489656688
Baseline 2: pre-trained model,0.6607929515418502,0.46994535519125685,0.6854460093896714,0.49732620320855614,0.7093023255813954,0.6275510204081632,0.6320754716981132,0.49271137026239065,0.6718146718146718,0.6651785714285714,0.7193675889328063,0.5793650793650794,0.563953488372093,0.7161290322580646,0.6866666666666666,0.6063829787234043,0.6810810810810811,0.7074829931972789,0.7454545454545455,0.7663043478260869,0.7616580310880829,0.8797814207650273,0.7272727272727273,0.8713450292397661,0.7129186602870813,0.7604166666666666,0.7477064220183486,0.6827956989247311,0.6084656084656085,0.6042780748663101,0.6746990030665365
M-EMG,0.6255506607929515,0.5191256830601093,0.6431924882629108,0.5347593582887701,0.7151162790697675,0.673469387755102,0.6666666666666666,0.5364431486880467,0.6254826254826255,0.7767857142857143,0.7312252964426877,0.6031746031746031,0.7267441860465116,0.7870967741935484,0.8,0.7659574468085106,0.7621621621621621,0.6462585034013606,0.6545454545454545,0.717391304347826,0.7253886010362695,0.7431693989071039,0.6363636363636364,0.7719298245614035,0.8516746411483254,0.8072916666666666,0.7706422018348624,0.8064516129032258,0.4497354497354497,0.6684491978609626,0.6914081324831078
