,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5991189427312775,0.5245901639344263,0.6901408450704225,0.5187165775401069,0.6802325581395349,0.6326530612244898,0.4748427672955975,0.5189504373177842,0.5444015444015444,0.5491071428571429,0.5770750988142292,0.4642857142857143,0.5581395348837209,0.6903225806451613,0.5466666666666666,0.5585106382978723,0.5243243243243243,0.5170068027210885,0.593939393939394,0.5543478260869565,0.5647668393782384,0.6612021857923497,0.5818181818181818,0.7309941520467836,0.6076555023923444,0.5520833333333334,0.6743119266055045,0.5806451612903226,0.4497354497354497,0.5989304812834224,0.5773171944951128
Baseline 2: pre-trained model,0.6563876651982379,0.5683060109289617,0.7230046948356808,0.5935828877005348,0.6918604651162791,0.6326530612244898,0.5974842767295597,0.446064139941691,0.555984555984556,0.6339285714285714,0.5928853754940712,0.5912698412698413,0.5988372093023255,0.7096774193548387,0.68,0.5638297872340425,0.5405405405405406,0.564625850340136,0.7515151515151515,0.7010869565217391,0.7512953367875648,0.8633879781420765,0.7575757575757576,0.8713450292397661,0.7368421052631579,0.84375,0.7889908256880734,0.8225806451612904,0.6613756613756614,0.6524064171122995,0.6714358072335632
M-EMG,0.5814977973568282,0.4972677595628415,0.676056338028169,0.5347593582887701,0.6918604651162791,0.6479591836734694,0.6257861635220126,0.5481049562682215,0.6254826254826255,0.6919642857142857,0.7984189723320159,0.6190476190476191,0.8313953488372093,0.8064516129032258,0.72,0.7978723404255319,0.8324324324324325,0.5510204081632653,0.6121212121212121,0.782608695652174,0.7772020725388601,0.825136612021858,0.6363636363636364,0.7719298245614035,0.8229665071770335,0.7916666666666666,0.8073394495412844,0.8225806451612904,0.5291005291005291,0.6951871657754011,0.6983860227945384
