,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.058823529411764705,0.047082228116710874,0.05745164960182025,0.06237816764132553,0.03761533002129169,0.058385093167701865,0.04908675799086758,0.04300317236517448,0.06258757589911257,0.041802388707926165,0.033524904214559385,0.0365912373615792,0.049575070821529746,0.04097714736012608,0.056051990251827784,0.04970948999354422,0.046052631578947366,0.049166666666666664,0.0672082717872969,0.06006600660066007,0.050473186119873815,0.05514950166112957,0.047372316802368614,0.04907539118065434,0.023768115942028985,0.01013299556681444,0.034444444444444444,0.017015706806282723,0.04945407835581246,0.031818181818181815,0.04586144094193413
Baseline 2: pre-trained model,0.9561497326203209,0.9555702917771883,0.9618885096700797,0.9545159194282001,0.9524485450674237,0.9602484472049689,0.9646118721461188,0.9393725766654917,0.9607659971975713,0.9413680781758957,0.9444444444444444,0.9364467982667308,0.9390934844192634,0.9621749408983451,0.9805036555645816,0.9483537766300839,0.95,0.9616666666666667,0.9704579025110783,0.9650165016501651,0.9577287066246056,0.9588039867109635,0.9533678756476683,0.9516358463726885,0.9501449275362319,0.9499683343888538,0.9583333333333334,0.9535340314136126,0.9505459216441875,0.9883116883116884,0.9559157597662818
M-EMG,0.9620320855614973,0.9502652519893899,0.9516496018202503,0.9324236517218973,0.943222143364088,0.9552795031055901,0.9524353120243532,0.940077546704265,0.9584306398879029,0.9332247557003257,0.9401340996168582,0.928261916225325,0.9468838526912181,0.9700551615445232,0.9536961819658814,0.9709489993544222,0.9532894736842106,0.9666666666666667,0.9667651403249631,0.9650165016501651,0.9716088328075709,0.9700996677740864,0.9459659511472983,0.9324324324324325,0.9571014492753623,0.9487017099430018,0.9616666666666667,0.943717277486911,0.9736673089274245,0.9902597402597403,0.954532650744143
