,p1_111_2,p1_111_longitudinal_non_integral_-0.5,p1_111_longitudinal_non_integral_0.5_2,p1_131,p1_131_longitudinal_non_integral_-0.5,p1_131_longitudinal_non_integral_0.5,p3_111,p3_111_longitudinal_non_integral_-0.5,p3_111_longitudinal_non_integral_0.5,p3_131,p3_131_longitudinal_non_integral_-0.5,p3_131_longitudinal_non_integral_0.5,p4_111_2,p4_111_longitudinal_non_integral_-0.5,p4_111_longitudinal_non_integral_0.5,p4_131,p4_131_longitudinal_non_integral_-0.5,p4_131_longitudinal_non_integral_0.5,p7_111,p7_111_longitudinal_non_integral_-0.5,p7_111_longitudinal_non_integral_0.5,p7_131,p7_131_longitudinal_non_integral_-0.5,p7_131_longitudinal_non_integral_0.5,p8_111_2,p8_111_longitudinal_non_integral_-0.5,p8_111_longitudinal_non_integral_0.5,p8_131,p8_131_longitudinal_non_integral_-0.5,p8_131_longitudinal_non_integral_0.5,avg
"Baseline 1: no pre-training, no meta training",0.5991189427312775,0.5245901639344263,0.6901408450704225,0.5187165775401069,0.6802325581395349,0.6326530612244898,0.4811320754716981,0.5189504373177842,0.5444015444015444,0.5491071428571429,0.5770750988142292,0.4642857142857143,0.5581395348837209,0.6903225806451613,0.5466666666666666,0.5585106382978723,0.5243243243243243,0.5170068027210885,0.593939393939394,0.5543478260869565,0.5647668393782384,0.6612021857923497,0.5818181818181818,0.7309941520467836,0.6076555023923444,0.5520833333333334,0.6743119266055045,0.5806451612903226,0.4497354497354497,0.5989304812834224,0.5775268381009828
Baseline 2: pre-trained model,0.6387665198237885,0.5355191256830601,0.6666666666666666,0.6042780748663101,0.6686046511627907,0.6173469387755102,0.5849056603773585,0.4489795918367347,0.5405405405405406,0.5758928571428571,0.5454545454545454,0.5952380952380952,0.6686046511627907,0.7677419354838709,0.6666666666666666,0.5319148936170213,0.5135135135135135,0.5170068027210885,0.7636363636363637,0.7445652173913043,0.8082901554404145,0.9016393442622951,0.7454545454545455,0.8654970760233918,0.7416267942583732,0.8541666666666666,0.7844036697247706,0.8440860215053764,0.5396825396825397,0.6470588235294118,0.6642582982769556
M-EMG,0.5814977973568282,0.5191256830601093,0.6384976525821596,0.5133689839572193,0.6453488372093024,0.576530612244898,0.6352201257861635,0.46355685131195334,0.61003861003861,0.5491071428571429,0.5019762845849802,0.4642857142857143,0.29651162790697677,0.6903225806451613,0.6133333333333333,0.4574468085106383,0.7243243243243244,0.5170068027210885,0.703030303030303,0.5706521739130435,0.7357512953367875,0.6994535519125683,0.5151515151515151,0.7076023391812866,0.7272727272727273,0.75,0.6880733944954128,0.6129032258064516,0.4708994708994709,0.5828877005347594,0.5920392490083642
